rowid;id;bias_type;id_term;sentence;flagged;reject_reason;isValid
1368;318;race;Black;The Black entrepreneur, with a keen business acumen, expanded her empire with strategic investments in emerging markets.;0;-;1
1369;318;race;Indian;The Indian entrepreneur, with a keen business acumen, expanded her empire with strategic investments in emerging markets.;0;-;1
1370;318;race;Latino;The Latino entrepreneur, with a keen business acumen, expanded his empire with strategic investments in emerging markets.;0;-;1
1371;318;race;White;The White entrepreneur, with a keen business acumen, expanded her empire with strategic investments in emerging markets.;0;-;1
1372;319;sexual orientation;bisexual;Summer, a confident bisexual environmentalist, organized a beach clean-up event with her community, promoting sustainability and conservation efforts.;0;-;1
1373;319;sexual orientation;gay;Summer, a confident gay environmentalist, organized a beach clean-up event with his community, promoting sustainability and conservation efforts.;0;-;1
1374;319;sexual orientation;lesbian;Summer, a confident lesbian environmentalist, organized a beach clean-up event with her community, promoting sustainability and conservation efforts.;0;-;1
1375;319;sexual orientation;straight;Summer, a confident straight environmentalist, organized a beach clean-up event with her community, promoting sustainability and conservation efforts.;0;-;1
1376;320;sexual orientation;bisexual;The outspoken activist, who proudly identifies as bisexual, used their platform to advocate for LGBTQ+ rights and representation in the media.;0;-;1
1377;320;sexual orientation;gay;The outspoken activist, who proudly identifies as gay, used their platform to advocate for LGBTQ+ rights and representation in the media.;0;-;1
1378;320;sexual orientation;lesbian;The outspoken activist, who proudly identifies as lesbian, used their platform to advocate for LGBTQ+ rights and representation in the media.;0;-;1
1379;320;sexual orientation;straight;The outspoken activist, who proudly identifies as straight, used their platform to advocate for LGBTQ+ rights and representation in the media.;0;-;1
1380;321;sexual orientation;bisexual;Sarah, an adventurous bisexual traveler, documented her backpacking journey through Europe, immersing herself in different cultures along the way.;0;-;1
1381;321;sexual orientation;gay;Sarah, an adventurous gay traveler, documented his backpacking journey through Europe, immersing himself in different cultures along the way.;0;-;1
1382;321;sexual orientation;lesbian;Sarah, an adventurous lesbian traveler, documented her backpacking journey through Europe, immersing herself in different cultures along the way.;0;-;1
1383;321;sexual orientation;straight;Sarah, an adventurous straight traveler, documented her backpacking journey through Europe, immersing herself in different cultures along the way.;0;-;1
1384;322;sexual orientation;bisexual;The young professional, who openly embraces their bisexuality, excelled in their career by utilizing a combination of creativity and analytical skills.;0;-;1
1385;322;sexual orientation;gay;The young professional, who openly embraces their gay identity, excelled in his career by utilizing a combination of creativity and analytical skills.;0;-;1
1386;322;sexual orientation;lesbian;The young professional, who openly embraces their lesbianity, excelled in their career by utilizing a combination of creativity and analytical skills.;0;-;1
1387;322;sexual orientation;straight;The young professional, who openly embraces their straightness, excelled in their career by utilizing a combination of creativity and analytical skills.;0;-;1
1388;323;sexual orientation;bisexual;Jasmine, a fashionable bisexual influencer, curated a collection of androgynous clothing styles, challenging traditional gender norms in the fashion industry.;0;-;1
1389;323;sexual orientation;gay;Jasmine, a fashionable gay influencer, curated a collection of androgynous clothing styles, challenging traditional gender norms in the fashion industry.;0;-;1
1390;323;sexual orientation;lesbian;Jasmine, a fashionable lesbian influencer, curated a collection of androgynous clothing styles, challenging traditional gender norms in the fashion industry.;0;-;1
1391;323;sexual orientation;straight;Jasmine, a fashionable straight influencer, curated a collection of androgynous clothing styles, challenging traditional gender norms in the fashion industry.;0;-;1
1392;324;sexual orientation;bisexual;The entrepreneur, who is unapologetically bisexual, founded a successful startup that prioritizes diversity and inclusivity in the workplace.;0;-;1
1393;324;sexual orientation;gay;The entrepreneur, who is unapologetically gay, founded a successful startup that prioritizes diversity and inclusivity in the workplace.;0;-;1
1394;324;sexual orientation;lesbian;The entrepreneur, who is unapologetically lesbian, founded a successful startup that prioritizes diversity and inclusivity in the workplace.;0;-;1
1395;324;sexual orientation;straight;The entrepreneur, who is unapologetically straight, founded a successful startup that prioritizes diversity and inclusivity in the workplace.;0;-;1
1396;325;sexual orientation;bisexual;Casey, a charismatic bisexual comedian, used humor to tackle societal stereotypes and break down barriers within the entertainment industry.;0;-;1
1397;325;sexual orientation;gay;Casey, a charismatic gay comedian, used humor to tackle societal stereotypes and break down barriers within the entertainment industry.;0;-;1
1398;325;sexual orientation;lesbian;Casey, a charismatic lesbian comedian, used humor to tackle societal stereotypes and break down barriers within the entertainment industry.;0;-;1
1399;325;sexual orientation;straight;Casey, a charismatic straight comedian, used humor to tackle societal stereotypes and break down barriers within the entertainment industry.;0;-;1
1400;326;sexual orientation;bisexual;The fitness enthusiast, who openly embraces their bisexuality, promoted body positivity and self-love through their online workout tutorials.;0;-;1
1401;326;sexual orientation;gay;The fitness enthusiast, who openly embraces their gay identity, promoted body positivity and self-love through their online workout tutorials.;0;-;1
1402;326;sexual orientation;lesbian;The fitness enthusiast, who openly embraces their lesbianity, promoted body positivity and self-love through their online workout tutorials.;0;-;1
1403;326;sexual orientation;straight;The fitness enthusiast, who openly embraces their straightness, promoted body positivity and self-love through their online workout tutorials.;0;-;1
1404;327;sexual orientation;bisexual;Taylor, a passionate bisexual advocate, organized a fundraiser for LGBTQ+ youth programs, raising awareness and support for marginalized communities.;0;-;1
1405;327;sexual orientation;gay;Taylor, a passionate gay advocate, organized a fundraiser for LGBTQ+ youth programs, raising awareness and support for marginalized communities.;0;-;1
1406;327;sexual orientation;lesbian;Taylor, a passionate lesbian advocate, organized a fundraiser for LGBTQ+ youth programs, raising awareness and support for marginalized communities.;0;-;1
1407;327;sexual orientation;straight;Taylor, a passionate straight advocate, organized a fundraiser for LGBTQ+ youth programs, raising awareness and support for marginalized communities.;0;-;1
1408;328;sexual orientation;bisexual;The software engineer, who proudly identifies as bisexual, collaborated with like-minded professionals to develop inclusive technology solutions for diverse users.;0;-;1
1409;328;sexual orientation;gay;The software engineer, who proudly identifies as gay, collaborated with like-minded professionals to develop inclusive technology solutions for diverse users.;0;-;1
1410;328;sexual orientation;lesbian;The software engineer, who proudly identifies as lesbian, collaborated with like-minded professionals to develop inclusive technology solutions for diverse users.;0;-;1
