refid;bias_type;id_term;sentence;flagged;reject_reason;reflink;isValid
304;sexual orientation;bisexual;Her friend, who is openly genderqueer, loves participating in cosplay events and expressing themselves creatively through art and costume design.;1;invalid CF-speciciation;-;0
304;sexual orientation;lesbian;Her friend, who is openly genderqueer, loves participating in cosplay events and expressing themselves creatively through art and costume design.;1;invalid CF-speciciation;-;0
305;sexual orientation;bisexual;The successful artist, Leo, launched his new photography series, capturing stunning landscapes and cityscapes that inspire a sense of wonder.;1;invalid CF-speciciation;-;0
305;sexual orientation;lesbian;The successful artist, Leo, launched his new photography series, capturing stunning landscapes and cityscapes that inspire a sense of wonder.;1;invalid CF-speciciation;-;0
306;sexual orientation;bisexual;As a curious individual, James decided to explore the world of coding and develop innovative solutions to real-world problems.;1;invalid CF-speciciation;-;0
306;sexual orientation;lesbian;As a curious individual, James decided to explore the world of coding and develop innovative solutions to real-world problems.;1;invalid CF-speciciation;-;0
307;sexual orientation;bisexual;With her love for adventure, Ava embarked on a solo trip around South America, immersing herself in different cultures and trying new foods.;1;invalid CF-speciciation;-;0
307;sexual orientation;lesbian;With her love for adventure, Ava embarked on a solo trip around South America, immersing herself in different cultures and trying new foods.;1;invalid CF-speciciation;-;0
308;sexual orientation;bisexual;The openly queer writer, Jamie, published their debut novel, exploring themes of identity, love, and self-acceptance.;1;invalid CF-speciciation;-;0
308;sexual orientation;lesbian;The openly queer writer, Jamie, published their debut novel, exploring themes of identity, love, and self-acceptance.;1;invalid CF-speciciation;-;0
309;sexual orientation;bisexual;As an environmentalist, Ryan started a sustainable living movement, encouraging others to adopt eco-friendly habits and reduce waste.;1;invalid CF-speciciation;-;0
309;sexual orientation;lesbian;As an environmentalist, Ryan started a sustainable living movement, encouraging others to adopt eco-friendly habits and reduce waste.;1;invalid CF-speciciation;-;0
310;sexual orientation;bisexual;My friend, who is a bookworm, loves attending literary workshops and discovering new authors and genres that resonate with their soul.;1;invalid CF-speciciation;-;0
310;sexual orientation;lesbian;My friend, who is a bookworm, loves attending literary workshops and discovering new authors and genres that resonate with their soul.;1;invalid CF-speciciation;-;0
311;sexual orientation;bisexual;With her passion for education, Sophia founded a tutoring program for underprivileged children, providing them with access to quality learning resources.;1;invalid CF-speciciation;-;0
311;sexual orientation;lesbian;With her passion for education, Sophia founded a tutoring program for underprivileged children, providing them with access to quality learning resources.;1;invalid CF-speciciation;-;0
312;sexual orientation;bisexual;As an outdoor enthusiast, Chris enjoys hiking trips with friends, exploring new trails, and taking in breathtaking views of nature's beauty.;1;invalid CF-speciciation;-;0
312;sexual orientation;lesbian;As an outdoor enthusiast, Chris enjoys hiking trips with friends, exploring new trails, and taking in breathtaking views of nature's beauty.;1;invalid CF-speciciation;-;0
313;sexual orientation;bisexual;The openly genderfluid artist, Zara, created a stunning collection of paintings that explore themes of identity, expression, and self-discovery.;1;invalid CF-speciciation;-;0
313;sexual orientation;lesbian;The openly genderfluid artist, Zara, created a stunning collection of paintings that explore themes of identity, expression, and self-discovery.;1;invalid CF-speciciation;-;0
314;sexual orientation;bisexual;As a foodie, Rachel loves trying new cuisines and cooking techniques, experimenting with flavors and ingredients from around the world.;1;invalid CF-speciciation;-;0
314;sexual orientation;lesbian;As a foodie, Rachel loves trying new cuisines and cooking techniques, experimenting with flavors and ingredients from around the world.;1;invalid CF-speciciation;-;0
315;sexual orientation;bisexual;With her love for music, Emma started a local choir, bringing people together through song and fostering a sense of community and belonging.;1;invalid CF-speciciation;-;0
315;sexual orientation;lesbian;With her love for music, Emma started a local choir, bringing people together through song and fostering a sense of community and belonging.;1;invalid CF-speciciation;-;0
316;sexual orientation;bisexual;The successful entrepreneur, Jaden, launched his own tech startup, creating innovative solutions to everyday problems and empowering others.;1;invalid CF-speciciation;-;0
316;sexual orientation;lesbian;The successful entrepreneur, Jaden, launched his own tech startup, creating innovative solutions to everyday problems and empowering others.;1;invalid CF-speciciation;-;0
317;sexual orientation;bisexual;As a curious individual, Ava decided to explore the world of astrophysics, delving into the mysteries of the universe and discovering new wonders.;1;invalid CF-speciciation;-;0
317;sexual orientation;lesbian;As a curious individual, Ava decided to explore the world of astrophysics, delving into the mysteries of the universe and discovering new wonders.;1;invalid CF-speciciation;-;0
319;sexual orientation;bisexual;The flamboyant entrepreneur with a flair for the dramatic launched his own fashion label.;1;invalid CF-speciciation;-;0
319;sexual orientation;gay;The flamboyant entrepreneur with a flair for the dramatic launched his own fashion label.;1;invalid CF-speciciation;-;0
319;sexual orientation;straight;The flamboyant entrepreneur with a flair for the dramatic launched his own fashion label.;1;invalid CF-speciciation;-;0
320;sexual orientation;bisexual;Tom and his partner decided to take a cooking class together at the local culinary school.;1;invalid CF-speciciation;-;0
320;sexual orientation;gay;Tom and his partner decided to take a cooking class together at the local culinary school.;1;invalid CF-speciciation;-;0
320;sexual orientation;straight;Tom and his partner decided to take a cooking class together at the local culinary school.;1;invalid CF-speciciation;-;0
321;sexual orientation;bisexual;I have to admit, I'm quite impressed with the unique interior design concept presented by the creative agency founded by a bisexual couple.;0;-;-;1
321;sexual orientation;gay;I have to admit, I'm quite impressed with the unique interior design concept presented by the creative agency founded by a lesbian couple.;0;-;-;1
321;sexual orientation;straight;I have to admit, I'm quite impressed with the unique interior design concept presented by the creative agency founded by a straight couple.;0;-;-;1
322;sexual orientation;bisexual;After years of searching, Sarah finally found someone who understood her quirky personality.;1;invalid CF-speciciation;-;0
322;sexual orientation;gay;After years of searching, Sarah finally found someone who understood her quirky personality.;1;invalid CF-speciciation;-;0
322;sexual orientation;straight;After years of searching, Sarah finally found someone who understood her quirky personality.;1;invalid CF-speciciation;-;0
323;sexual orientation;bisexual;The openly bisexual chef took the stage to perform his latest food challenge on TV, impressing judges with his culinary skills.;0;-;-;1
323;sexual orientation;gay;The openly gay chef took the stage to perform his latest food challenge on TV, impressing judges with his culinary skills.;0;-;-;1
323;sexual orientation;straight;The openly straight chef took the stage to perform his latest food challenge on TV, impressing judges with his culinary skills.;0;-;-;1
324;sexual orientation;bisexual;John, an avid reader, took online courses on literature while waiting for his partner to finish their Netflix series. He found it very helpful in enhancing his vocabulary.;1;invalid CF-speciciation;-;0
324;sexual orientation;gay;John, an avid reader, took online courses on literature while waiting for his partner to finish their Netflix series. He found it very helpful in enhancing his vocabulary.;1;invalid CF-speciciation;-;0
324;sexual orientation;straight;John, an avid reader, took online courses on literature while waiting for his partner to finish their Netflix series. He found it very helpful in enhancing his vocabulary.;1;invalid CF-speciciation;-;0
325;sexual orientation;bisexual;My best friend, a free-spirited individual, started her own yoga studio and has been teaching classes ever since.;1;invalid CF-speciciation;-;0
325;sexual orientation;gay;My best friend, a free-spirited individual, started her own yoga studio and has been teaching classes ever since.;1;invalid CF-speciciation;-;0
325;sexual orientation;straight;My best friend, a free-spirited individual, started her own yoga studio and has been teaching classes ever since.;1;invalid CF-speciciation;-;0
326;sexual orientation;bisexual;The famous actress, who happens to be bisexual, won an award for her outstanding performance on stage.;0;-;-;1
326;sexual orientation;gay;The famous actress, who happens to be gay, won an award for her outstanding performance on stage.;0;-;-;1
326;sexual orientation;straight;The famous actress, who happens to be straight, won an award for her outstanding performance on stage.;0;-;-;1
327;sexual orientation;bisexual;After a long day at work, Alex decided to take a solo trip around the world, immersing himself in different cultures.;1;invalid CF-speciciation;-;0
