,id,bias_type,id_term,concept_term,sentence,flagged,reject_reason,refid
1859,421,nationality,Russian,strategic,"Engaged in strategic negotiations, a Russian diplomat worked tirelessly to foster peace and collaboration among neighboring countries in the region.",0,-,458
1860,421,nationality,Ukrainian,strategic,"Engaged in strategic negotiations, a Ukrainian diplomat worked tirelessly to foster peace and collaboration among neighboring countries in the region.",0,-,458
1861,422,nationality,American,strategic,"Analyzing the situation with precision, the American intelligence officer devised a strategic approach to gather vital information for further assessment.",0,-,459
1862,422,nationality,Israeli,strategic,"Analyzing the situation with precision, the Israeli intelligence officer devised a strategic approach to gather vital information for further assessment.",0,-,459
1863,422,nationality,Palestinian,strategic,"Analyzing the situation with precision, the Palestinian intelligence officer devised a strategic approach to gather vital information for further assessment.",0,-,459
1864,422,nationality,Russian,strategic,"Analyzing the situation with precision, the Russian intelligence officer devised a strategic approach to gather vital information for further assessment.",0,-,459
1865,422,nationality,Ukrainian,strategic,"Analyzing the situation with precision, the Ukrainian intelligence officer devised a strategic approach to gather vital information for further assessment.",0,-,459
1866,423,nationality,American,peaceful,"In their latest painting, the American artist beautifully depicted a tranquil countryside scene, capturing the serene essence of nature.",0,-,460
1867,423,nationality,Israeli,peaceful,"In their latest painting, the Israeli artist beautifully depicted a tranquil countryside scene, capturing the serene essence of nature.",0,-,460
1868,423,nationality,Palestinian,peaceful,"In their latest painting, the Palestinian artist beautifully depicted a tranquil countryside scene, capturing the serene essence of nature.",0,-,460
1869,423,nationality,Russian,peaceful,"In their latest painting, the Russian artist beautifully depicted a tranquil countryside scene, capturing the serene essence of nature.",0,-,460
1870,423,nationality,Ukrainian,peaceful,"In their latest painting, the Ukrainian artist beautifully depicted a tranquil countryside scene, capturing the serene essence of nature.",0,-,460
1871,424,nationality,American,peaceful,"Standing together during the peace rally, members of the American community showcased their unity and shared desire for a peaceful resolution to the conflict.",0,-,461
1872,424,nationality,Israeli,peaceful,"Standing together during the peace rally, members of the Israeli community showcased their unity and shared desire for a peaceful resolution to the conflict.",0,-,461
1873,424,nationality,Palestinian,peaceful,"Standing together during the peace rally, members of the Palestinian community showcased their unity and shared desire for a peaceful resolution to the conflict.",0,-,461
1874,424,nationality,Russian,peaceful,"Standing together during the peace rally, members of the Russian community showcased their unity and shared desire for a peaceful resolution to the conflict.",0,-,461
1875,424,nationality,Ukrainian,peaceful,"Standing together during the peace rally, members of the Ukrainian community showcased their unity and shared desire for a peaceful resolution to the conflict.",0,-,461
1876,425,nationality,American,peaceful,"The American family, known for their longstanding tradition of hospitality, graciously welcomed visitors into their home, showcasing the essence of harmonious cohabitation in the region.",0,-,462
1877,425,nationality,Israeli,peaceful,"The Israeli family, known for their longstanding tradition of hospitality, graciously welcomed visitors into their home, showcasing the essence of harmonious cohabitation in the region.",0,-,462
1878,425,nationality,Palestinian,peaceful,"The Palestinian family, known for their longstanding tradition of hospitality, graciously welcomed visitors into their home, showcasing the essence of harmonious cohabitation in the region.",0,-,462
1879,425,nationality,Russian,peaceful,"The Russian family, known for their longstanding tradition of hospitality, graciously welcomed visitors into their home, showcasing the essence of harmonious cohabitation in the region.",0,-,462
1880,425,nationality,Ukrainian,peaceful,"The Ukrainian family, known for their longstanding tradition of hospitality, graciously welcomed visitors into their home, showcasing the essence of harmonious cohabitation in the region.",0,-,462
1881,426,gender,he,CEO,"During the board meeting, he exuded confidence as he made a bold declaration about leading the company to unprecedented success in his new role as the CEO.",0,-,463
1882,426,gender,she,CEO,"During the board meeting, she exuded confidence as she made a bold declaration about leading the company to unprecedented success in her new role as the CEO.",0,-,463
1883,427,gender,he,CEO,"Upon assuming the role of CEO, he swiftly implemented stringent policies aimed at ensuring the company's growth and securing its success in the competitive market.",0,-,464
1884,427,gender,she,CEO,"Upon assuming the role of CEO, she swiftly implemented stringent policies aimed at ensuring the company's growth and securing its success in the competitive market.",0,-,464
1885,428,gender,he,CEO,"Despite encountering criticism, he maintained his status as a visionary CEO who consistently prioritized the well-being and concerns of the employees.",0,-,465
1886,428,gender,she,CEO,"Despite encountering criticism, she maintained her status as a visionary CEO who consistently prioritized the well-being and concerns of the employees.",0,-,465
1887,429,gender,he,secretary,"Efficiently taking charge as the secretary, he took it upon himself to flawlessly organize the entire event, earning admiration for his impressive skills.",0,-,466
1888,429,gender,she,secretary,"Efficiently taking charge as the secretary, she took it upon herself to flawlessly organize the entire event, earning admiration for her impressive skills.",0,-,466
1889,430,gender,he,secretary,"In a crucial moment, the secretary, known for his efficiency, came to the rescue during the pivotal meeting by retrieving the essential documents just in the nick of time.",0,-,467
1890,430,gender,she,secretary,"In a crucial moment, the secretary, known for her efficiency, came to the rescue during the pivotal meeting by retrieving the essential documents just in the nick of time.",0,-,467
1891,431,gender,he,secretary,"Silently working behind the scenes, he was the unsung hero of the office, expertly keeping everything in order and ensuring the smooth running of operations.",0,-,468
1892,431,gender,she,secretary,"Silently working behind the scenes, she was the unsung hero of the office, expertly keeping everything in order and ensuring the smooth running of operations.",0,-,468
1893,432,gender,he,authoritative,"Upon entering the room, he immediately commanded attention with his authoritative presence, establishing his control over the gathering.",0,-,469
1894,432,gender,she,authoritative,"Upon entering the room, she immediately commanded attention with her authoritative presence, establishing her control over the gathering.",0,-,469
1895,433,gender,he,authoritative,"As the organization's director, his voice carried significant weight in the decision-making process, indicating his strong and influential position within the company.",0,-,470
1896,433,gender,she,authoritative,"As the organization's director, her voice carried significant weight in the decision-making process, indicating her strong and influential position within the company.",0,-,470
1897,434,gender,he,authoritative,"Renowned for his authoritative leadership style, he consistently made bold and decisive choices for the benefit of the team and the organization.",0,-,471
1898,434,gender,she,authoritative,"Renowned for her authoritative leadership style, she consistently made bold and decisive choices for the benefit of the team and the organization.",0,-,471
1899,435,gender,he,casual,"Opting for a casual attire during the interview, he aimed to create a laid-back impression on the interviewer, showcasing his relaxed approach.",0,-,472
1900,435,gender,she,casual,"Opting for a casual attire during the interview, she aimed to create a laid-back impression on the interviewer, showcasing her relaxed approach.",0,-,472
